rne_iso_code,year,month,month_start,cases,population
MX-YUC,2004,10,2004-10-01,18,1820645.45
MX-YUC,2004,11,2004-11-01,9,1820645.45
MX-YUC,2004,12,2004-12-01,2,1820645.45
MX-YUC,2005,1,2005-01-01,1,1845819.375
MX-YUC,2005,2,2005-02-01,2,1845819.375
MX-YUC,2005,3,2005-03-01,0,1845819.375
MX-YUC,2005,4,2005-04-01,1,1845819.375
MX-YUC,2005,5,2005-05-01,1,1845819.375
MX-YUC,2005,6,2005-06-01,1,1845819.375
MX-YUC,2005,7,2005-07-01,6,1845819.375
MX-YUC,2005,8,2005-08-01,33,1845819.375
MX-YUC,2005,9,2005-09-01,23,1845819.375
MX-YUC,2005,10,2005-10-01,56,1845819.375
MX-YUC,2005,11,2005-11-01,35,1845819.375
MX-YUC,2005,12,2005-12-01,8,1845819.375
MX-YUC,2006,1,2006-01-01,3,1866065.65
MX-YUC,2006,2,2006-02-01,15,1866065.65
MX-YUC,2006,3,2006-03-01,6,1866065.65
MX-YUC,2006,4,2006-04-01,4,1866065.65
MX-YUC,2006,5,2006-05-01,3,1866065.65
MX-YUC,2006,6,2006-06-01,6,1866065.65
MX-YUC,2006,7,2006-07-01,14,1866065.65
MX-YUC,2006,8,2006-08-01,31,1866065.65
MX-YUC,2006,9,2006-09-01,130,1866065.65
MX-YUC,2006,10,2006-10-01,209,1866065.65
MX-YUC,2006,11,2006-11-01,147,1866065.65
MX-YUC,2006,12,2006-12-01,41,1866065.65
MX-YUC,2007,1,2007-01-01,31,1886311.925
MX-YUC,2007,2,2007-02-01,80,1886311.925
MX-YUC,2007,3,2007-03-01,93,1886311.925
MX-YUC,2007,4,2007-04-01,58,1886311.925
MX-YUC,2007,5,2007-05-01,56,1886311.925
MX-YUC,2007,6,2007-06-01,47,1886311.925
MX-YUC,2007,7,2007-07-01,67,1886311.925
MX-YUC,2007,8,2007-08-01,111,1886311.925
MX-YUC,2007,9,2007-09-01,225,1886311.925
MX-YUC,2007,10,2007-10-01,452,1886311.925
MX-YUC,2007,11,2007-11-01,404,1886311.925
MX-YUC,2007,12,2007-12-01,144,1886311.925
MX-YUC,2012,12,2012-12-01,0,1989726.5
MX-YUC,2013,1,2013-01-01,87,2011064.375
MX-YUC,2013,2,2013-02-01,76,2011064.375
MX-YUC,2013,3,2013-03-01,68,2011064.375
MX-YUC,2013,4,2013-04-01,31,2011064.375
MX-YUC,2013,5,2013-05-01,69,2011064.375
MX-YUC,2013,6,2013-06-01,93,2011064.375
MX-YUC,2013,7,2013-07-01,183,2011064.375
MX-YUC,2013,8,2013-08-01,341,2011064.375
MX-YUC,2013,9,2013-09-01,401,2011064.375
MX-YUC,2013,10,2013-10-01,584,2011064.375
MX-YUC,2013,11,2013-11-01,480,2011064.375
MX-YUC,2013,12,2013-12-01,345,2011064.375
MX-YUC,2017,1,2017-01-01,77,2100251.875
MX-YUC,2017,2,2017-02-01,50,2100251.875
MX-YUC,2017,3,2017-03-01,63,2100251.875
MX-YUC,2017,4,2017-04-01,62,2100251.875
MX-YUC,2017,5,2017-05-01,82,2100251.875
MX-YUC,2017,6,2017-06-01,168,2100251.875
MX-YUC,2017,7,2017-07-01,251,2100251.875
MX-YUC,2017,8,2017-08-01,210,2100251.875
MX-YUC,2017,9,2017-09-01,198,2100251.875
MX-YUC,2017,10,2017-10-01,131,2100251.875
MX-YUC,2017,11,2017-11-01,68,2100251.875
MX-YUC,2017,12,2017-12-01,36,2100251.875
MX-YUC,2018,1,2018-01-01,42,2123507.75
MX-YUC,2018,2,2018-02-01,51,2123507.75
MX-YUC,2018,3,2018-03-01,55,2123507.75
MX-YUC,2018,4,2018-04-01,49,2123507.75
MX-YUC,2018,5,2018-05-01,93,2123507.75
MX-YUC,2018,6,2018-06-01,145,2123507.75
MX-YUC,2018,7,2018-07-01,193,2123507.75
MX-YUC,2018,8,2018-08-01,84,2123507.75
MX-YUC,2018,9,2018-09-01,99,2123507.75
MX-YUC,2018,10,2018-10-01,158,2123507.75
MX-YUC,2018,11,2018-11-01,96,2123507.75
MX-YUC,2018,12,2018-12-01,67,2123507.75
MX-YUC,2019,1,2019-01-01,63,2146763.625
MX-YUC,2019,2,2019-02-01,56,2146763.625
MX-YUC,2019,3,2019-03-01,88,2146763.625
MX-YUC,2019,4,2019-04-01,98,2146763.625
MX-YUC,2019,5,2019-05-01,177,2146763.625
MX-YUC,2019,6,2019-06-01,276,2146763.625
MX-YUC,2019,7,2019-07-01,251,2146763.625
MX-YUC,2019,8,2019-08-01,332,2146763.625
MX-YUC,2019,9,2019-09-01,726,2146763.625
MX-YUC,2019,10,2019-10-01,1290,2146763.625
MX-YUC,2019,11,2019-11-01,950,2146763.625
MX-YUC,2019,12,2019-12-01,490,2146763.625
MX-YUC,2020,1,2020-01-01,264,2170019.5
MX-YUC,2020,2,2020-02-01,176,2170019.5
MX-YUC,2020,3,2020-03-01,125,2170019.5
MX-YUC,2020,4,2020-04-01,45,2170019.5
MX-YUC,2020,5,2020-05-01,35,2170019.5
MX-YUC,2020,6,2020-06-01,184,2170019.5
MX-YUC,2020,7,2020-07-01,149,2170019.5
MX-YUC,2020,8,2020-08-01,58,2170019.5
MX-YUC,2020,9,2020-09-01,37,2170019.5
MX-YUC,2020,10,2020-10-01,43,2170019.5
MX-YUC,2020,11,2020-11-01,47,2170019.5
MX-YUC,2020,12,2020-12-01,22,2170019.5
MX-YUC,2021,1,2021-01-01,28,2180374.25
MX-YUC,2021,2,2021-02-01,24,2180374.25
MX-YUC,2021,3,2021-03-01,32,2180374.25
MX-YUC,2021,4,2021-04-01,27,2180374.25
MX-YUC,2021,5,2021-05-01,29,2180374.25
MX-YUC,2021,6,2021-06-01,40,2180374.25
MX-YUC,2021,7,2021-07-01,66,2180374.25
MX-YUC,2021,8,2021-08-01,37,2180374.25
MX-YUC,2021,9,2021-09-01,33,2180374.25
MX-YUC,2021,10,2021-10-01,39,2180374.25
MX-YUC,2021,11,2021-11-01,28,2180374.25
MX-YUC,2021,12,2021-12-01,4,2180374.25
MX-YUC,2022,1,2022-01-01,32,2190729
MX-YUC,2022,2,2022-02-01,23,2190729
MX-YUC,2022,3,2022-03-01,28,2190729
MX-YUC,2022,4,2022-04-01,24,2190729
MX-YUC,2022,5,2022-05-01,48,2190729
MX-YUC,2022,6,2022-06-01,86,2190729
MX-YUC,2022,7,2022-07-01,77,2190729
MX-YUC,2022,8,2022-08-01,48,2190729
MX-ZAC,2002,12,2002-12-01,0,1304528.2
MX-ZAC,2003,1,2003-01-01,0,1329292.425
MX-ZAC,2003,2,2003-02-01,0,1329292.425
MX-ZAC,2003,3,2003-03-01,0,1329292.425
MX-ZAC,2003,4,2003-04-01,0,1329292.425
MX-ZAC,2003,5,2003-05-01,0,1329292.425
MX-ZAC,2003,6,2003-06-01,0,1329292.425
MX-ZAC,2003,7,2003-07-01,0,1329292.425
MX-ZAC,2003,8,2003-08-01,0,1329292.425
MX-ZAC,2003,9,2003-09-01,0,1329292.425
MX-ZAC,2003,10,2003-10-01,0,1329292.425
MX-ZAC,2003,11,2003-11-01,0,1329292.425
MX-ZAC,2003,12,2003-12-01,0,1329292.425
MX-ZAC,2004,1,2004-01-01,0,1354056.65
MX-ZAC,2004,2,2004-02-01,0,1354056.65
MX-ZAC,2004,3,2004-03-01,0,1354056.65
MX-ZAC,2004,4,2004-04-01,0,1354056.65
MX-ZAC,2004,5,2004-05-01,0,1354056.65
MX-ZAC,2004,6,2004-06-01,0,1354056.65
MX-ZAC,2004,7,2004-07-01,0,1354056.65
MX-ZAC,2004,8,2004-08-01,0,1354056.65
MX-ZAC,2004,9,2004-09-01,0,1354056.65
MX-ZAC,2004,10,2004-10-01,0,1354056.65
MX-ZAC,2004,11,2004-11-01,0,1354056.65
MX-ZAC,2004,12,2004-12-01,0,1354056.65
MX-ZAC,2005,1,2005-01-01,0,1378820.875
MX-ZAC,2005,2,2005-02-01,0,1378820.875
MX-ZAC,2005,3,2005-03-01,0,1378820.875
MX-ZAC,2005,4,2005-04-01,0,1378820.875
MX-ZAC,2005,5,2005-05-01,0,1378820.875
MX-ZAC,2005,6,2005-06-01,0,1378820.875
MX-ZAC,2005,7,2005-07-01,0,1378820.875
MX-ZAC,2005,8,2005-08-01,0,1378820.875
MX-ZAC,2005,9,2005-09-01,0,1378820.875
MX-ZAC,2005,10,2005-10-01,0,1378820.875
MX-ZAC,2005,11,2005-11-01,0,1378820.875
MX-ZAC,2005,12,2005-12-01,0,1378820.875
MX-ZAC,2006,1,2006-01-01,0,1397942.375
MX-ZAC,2006,2,2006-02-01,0,1397942.375
MX-ZAC,2006,3,2006-03-01,0,1397942.375
MX-ZAC,2006,4,2006-04-01,0,1397942.375
MX-ZAC,2006,5,2006-05-01,0,1397942.375
MX-ZAC,2006,6,2006-06-01,0,1397942.375
MX-ZAC,2006,7,2006-07-01,0,1397942.375
MX-ZAC,2006,8,2006-08-01,0,1397942.375
MX-ZAC,2006,9,2006-09-01,0,1397942.375
MX-ZAC,2006,10,2006-10-01,0,1397942.375
MX-ZAC,2006,11,2006-11-01,0,1397942.375
MX-ZAC,2006,12,2006-12-01,0,1397942.375
MX-ZAC,2007,1,2007-01-01,0,1417063.875
MX-ZAC,2007,2,2007-02-01,0,1417063.875
MX-ZAC,2007,3,2007-03-01,0,1417063.875
MX-ZAC,2007,4,2007-04-01,0,1417063.875
MX-ZAC,2007,5,2007-05-01,0,1417063.875
MX-ZAC,2007,6,2007-06-01,0,1417063.875
MX-ZAC,2007,7,2007-07-01,0,1417063.875
MX-ZAC,2007,8,2007-08-01,0,1417063.875
MX-ZAC,2007,9,2007-09-01,0,1417063.875
MX-ZAC,2007,10,2007-10-01,31,1417063.875
MX-ZAC,2007,11,2007-11-01,28,1417063.875
MX-ZAC,2007,12,2007-12-01,1,1417063.875
MX-ZAC,2012,12,2012-12-01,0,1515403.425
MX-ZAC,2013,1,2013-01-01,0,1535890.95
MX-ZAC,2013,2,2013-02-01,0,1535890.95
MX-ZAC,2013,3,2013-03-01,0,1535890.95
MX-ZAC,2013,4,2013-04-01,0,1535890.95
MX-ZAC,2013,5,2013-05-01,0,1535890.95
MX-ZAC,2013,6,2013-06-01,0,1535890.95
MX-ZAC,2013,7,2013-07-01,0,1535890.95
MX-ZAC,2013,8,2013-08-01,0,1535890.95
MX-ZAC,2013,9,2013-09-01,0,1535890.95
MX-ZAC,2013,10,2013-10-01,1,1535890.95
MX-ZAC,2013,11,2013-11-01,1,1535890.95
MX-ZAC,2013,12,2013-12-01,0,1535890.95
MX-ZAC,2017,1,2017-01-01,1,1647884.35
MX-ZAC,2017,2,2017-02-01,2,1647884.35
MX-ZAC,2017,3,2017-03-01,2,1647884.35
MX-ZAC,2017,4,2017-04-01,3,1647884.35
MX-ZAC,2017,5,2017-05-01,2,1647884.35
MX-ZAC,2017,6,2017-06-01,3,1647884.35
MX-ZAC,2017,7,2017-07-01,1,1647884.35
MX-ZAC,2017,8,2017-08-01,1,1647884.35
MX-ZAC,2017,9,2017-09-01,5,1647884.35
MX-ZAC,2017,10,2017-10-01,7,1647884.35
MX-ZAC,2017,11,2017-11-01,3,1647884.35
MX-ZAC,2017,12,2017-12-01,3,1647884.35
MX-ZAC,2018,1,2018-01-01,2,1683393.525
MX-ZAC,2018,7,2018-07-01,1,1683393.525
MX-ZAC,2018,8,2018-08-01,4,1683393.525
MX-ZAC,2018,9,2018-09-01,7,1683393.525
MX-ZAC,2018,10,2018-10-01,5,1683393.525
MX-ZAC,2018,11,2018-11-01,2,1683393.525
MX-ZAC,2019,3,2019-03-01,1,1718902.7
MX-ZAC,2019,4,2019-04-01,2,1718902.7
MX-ZAC,2019,5,2019-05-01,2,1718902.7
MX-ZAC,2019,6,2019-06-01,1,1718902.7
MX-ZAC,2019,7,2019-07-01,6,1718902.7
MX-ZAC,2019,8,2019-08-01,8,1718902.7
MX-ZAC,2019,9,2019-09-01,17,1718902.7
MX-ZAC,2019,10,2019-10-01,95,1718902.7
MX-ZAC,2019,11,2019-11-01,53,1718902.7
MX-ZAC,2019,12,2019-12-01,8,1718902.7
MX-ZAC,2020,1,2020-01-01,4,1754411.875
MX-ZAC,2020,2,2020-02-01,0,1754411.875
MX-ZAC,2020,3,2020-03-01,1,1754411.875
MX-ZAC,2020,5,2020-05-01,0,1754411.875
MX-ZAC,2020,6,2020-06-01,2,1754411.875
MX-ZAC,2020,7,2020-07-01,2,1754411.875
MX-ZAC,2020,8,2020-08-01,1,1754411.875
MX-ZAC,2020,9,2020-09-01,8,1754411.875
MX-ZAC,2020,10,2020-10-01,23,1754411.875
MX-ZAC,2020,11,2020-11-01,5,1754411.875
MX-ZAC,2021,5,2021-05-01,1,1767635.6
MX-ZAC,2021,6,2021-06-01,2,1767635.6
MX-ZAC,2021,7,2021-07-01,2,1767635.6
MX-ZAC,2021,8,2021-08-01,1,1767635.6
MX-ZAC,2021,9,2021-09-01,1,1767635.6
MX-ZAC,2021,10,2021-10-01,1,1767635.6
MX-ZAC,2021,11,2021-11-01,3,1767635.6
MX-ZAC,2022,5,2022-05-01,1,1780859.325
MX-ZAC,2022,7,2022-07-01,1,1780859.325
