geo,origin_week,calendar_week,model,predictor,processing,max_lag,train_n,reporting_lag,n_leads,R2,MAPE
MX,2018-02-11,2018-03-11,arx,mosquito,processed,3,163,4,4,-19.0681357547192,28.69749789168677
MX,2018-02-11,2018-03-11,arx,mosquito,raw,3,163,4,4,-20.817511746576425,29.936537130585055
MX,2018-02-11,2018-03-11,arx,sintomas_de_dengue,processed,3,163,4,4,-21.512780670758502,30.252102939750426
MX,2018-02-11,2018-03-11,arx,sintomas_de_dengue,raw,3,163,4,4,-21.97270386016911,30.516838320458834
MX,2018-02-18,2018-03-18,ar,NA,processed,3,164,4,4,-33.80697745099541,30.277260180444433
MX,2018-02-18,2018-03-18,ar,NA,raw,3,164,4,4,-33.80697745099541,30.277260180444433
MX,2018-02-18,2018-03-18,arx,dengue,processed,3,164,4,4,-21.713096934718298,24.398898293988616
MX,2018-02-18,2018-03-18,arx,dengue,raw,3,164,4,4,-5.352480357097745,12.448492317340081
MX,2018-02-18,2018-03-18,arx,mosquito,processed,3,164,4,4,-28.30691760013078,27.818464602997206
MX,2018-02-18,2018-03-18,arx,mosquito,raw,3,164,4,4,-31.470983875357298,29.289224237545042
MX,2018-02-18,2018-03-18,arx,sintomas_de_dengue,processed,3,164,4,4,-33.4975717660384,30.14666847501608
MX,2018-02-18,2018-03-18,arx,sintomas_de_dengue,raw,3,164,4,4,-34.257050478863405,30.46740883314331
MX,2018-02-25,2018-03-25,ar,NA,processed,3,165,4,4,-0.6082532758797208,23.486644866813762
MX,2018-02-25,2018-03-25,ar,NA,raw,3,165,4,4,-0.6082532758797208,23.486644866813762
MX,2018-02-25,2018-03-25,arx,dengue,processed,3,165,4,4,-0.4498606978245545,26.20033439488727
MX,2018-02-25,2018-03-25,arx,dengue,raw,3,165,4,4,0.4709102860423645,14.513358528838808
MX,2018-02-25,2018-03-25,arx,mosquito,processed,3,165,4,4,-0.2309633280765897,21.708432618358092
MX,2018-02-25,2018-03-25,arx,mosquito,raw,3,165,4,4,-0.4721988176724663,23.061399362607705
MX,2018-02-25,2018-03-25,arx,sintomas_de_dengue,processed,3,165,4,4,-0.5619031341083116,23.27480216632602
MX,2018-02-25,2018-03-25,arx,sintomas_de_dengue,raw,3,165,4,4,-0.597963414113641,23.438740961394476
MX,2018-03-04,2018-04-01,ar,NA,processed,3,166,4,4,-0.3431947747572288,20.94227764454249
MX,2018-03-04,2018-04-01,ar,NA,raw,3,166,4,4,-0.3431947747572288,20.94227764454249
MX,2018-03-04,2018-04-01,arx,dengue,processed,3,166,4,4,-0.07302143306916231,18.279666285619594
MX,2018-03-04,2018-04-01,arx,dengue,raw,3,166,4,4,0.32030347100263146,15.09183489202646
MX,2018-03-04,2018-04-01,arx,mosquito,processed,3,166,4,4,-0.021686767056924294,19.06581719608058
MX,2018-03-04,2018-04-01,arx,mosquito,raw,3,166,4,4,-0.18648545897116953,20.18218326638271
MX,2018-03-04,2018-04-01,arx,sintomas_de_dengue,processed,3,166,4,4,-0.28853972092911184,20.717401221270556
MX,2018-03-04,2018-04-01,arx,sintomas_de_dengue,raw,3,166,4,4,-0.31426786576293986,20.80814871833162
MX,2018-03-11,2018-04-08,ar,NA,processed,3,167,4,4,-2.047261615725703,28.006888323615254
MX,2018-03-11,2018-04-08,ar,NA,raw,3,167,4,4,-2.047261615725703,28.006888323615254
MX,2018-03-11,2018-04-08,arx,dengue,processed,3,167,4,4,-1.014081514073455,23.154416120678185
MX,2018-03-11,2018-04-08,arx,dengue,raw,3,167,4,4,-1.00208849362168,23.053351564612974
MX,2018-03-11,2018-04-08,arx,mosquito,processed,3,167,4,4,-1.994584523456468,27.84715800390533
MX,2018-03-11,2018-04-08,arx,mosquito,raw,3,167,4,4,-1.9004090137646905,27.525645193885147
MX,2018-03-11,2018-04-08,arx,sintomas_de_dengue,processed,3,167,4,4,-1.9603299908875376,27.74393306416643
MX,2018-03-11,2018-04-08,arx,sintomas_de_dengue,raw,3,167,4,4,-2.0043085057447656,27.8684720500367
MX,2018-03-18,2018-04-15,ar,NA,processed,3,168,4,4,-2.0711048879930445,37.877507228259134
MX,2018-03-18,2018-04-15,ar,NA,raw,3,168,4,4,-2.0711048879930445,37.877507228259134
MX,2018-03-18,2018-04-15,arx,dengue,processed,3,168,4,4,-1.110424067108724,33.673524717867636
MX,2018-03-18,2018-04-15,arx,dengue,raw,3,168,4,4,-1.3257268791897148,33.87587544852781
MX,2018-03-18,2018-04-15,arx,mosquito,processed,3,168,4,4,-2.0480704005114396,37.83929110349907
MX,2018-03-18,2018-04-15,arx,mosquito,raw,3,168,4,4,-1.944571969073405,37.21079143213595
MX,2018-03-18,2018-04-15,arx,sintomas_de_dengue,processed,3,168,4,4,-1.99148711065448,37.567170590577874
MX,2018-03-18,2018-04-15,arx,sintomas_de_dengue,raw,3,168,4,4,-2.0366762443388797,37.78250989616565
MX,2018-03-25,2018-04-22,ar,NA,processed,3,169,4,4,-9.103277247418857,45.23168775453521
MX,2018-03-25,2018-04-22,ar,NA,raw,3,169,4,4,-9.103277247418857,45.23168775453521
MX,2018-03-25,2018-04-22,arx,dengue,processed,3,169,4,4,-4.13856541458654,31.23663385278565
MX,2018-03-25,2018-04-22,arx,dengue,raw,3,169,4,4,-5.913889132577962,37.38639634678676
MX,2018-03-25,2018-04-22,arx,mosquito,processed,3,169,4,4,-8.931987190834679,44.60254404160825
MX,2018-03-25,2018-04-22,arx,mosquito,raw,3,169,4,4,-8.586975742506127,43.9279363135782
MX,2018-03-25,2018-04-22,arx,sintomas_de_dengue,processed,3,169,4,4,-8.800834740392865,44.61802755627085
MX,2018-03-25,2018-04-22,arx,sintomas_de_dengue,raw,3,169,4,4,-8.878030371779788,44.84464241932622
MX,2018-04-01,2018-04-29,ar,NA,processed,3,170,4,4,-11.961682222233058,46.52627957481426
MX,2018-04-01,2018-04-29,ar,NA,raw,3,170,4,4,-11.961682222233058,46.52627957481426
MX,2018-04-01,2018-04-29,arx,dengue,processed,3,170,4,4,-5.5402693951105375,31.580287120362783
MX,2018-04-01,2018-04-29,arx,dengue,raw,3,170,4,4,-7.948011491812347,38.38979856665649
MX,2018-04-01,2018-04-29,arx,mosquito,processed,3,170,4,4,-12.004863116570816,46.832479785320416
MX,2018-04-01,2018-04-29,arx,mosquito,raw,3,170,4,4,-11.189485253049975,45.03217029750905
MX,2018-04-01,2018-04-29,arx,sintomas_de_dengue,processed,3,170,4,4,-11.487473840359486,45.5912241869179
MX,2018-04-01,2018-04-29,arx,sintomas_de_dengue,raw,3,170,4,4,-11.616913873417491,45.83077045630101
MX,2018-04-08,2018-05-06,ar,NA,processed,3,171,4,4,-12.054707990051721,39.25217086701475
MX,2018-04-08,2018-05-06,ar,NA,raw,3,171,4,4,-12.054707990051721,39.25217086701475
MX,2018-04-08,2018-05-06,arx,dengue,processed,3,171,4,4,-4.8577447980327895,25.04978853445171
MX,2018-04-08,2018-05-06,arx,dengue,raw,3,171,4,4,-8.337598204651279,32.95300943592934
MX,2018-04-08,2018-05-06,arx,mosquito,processed,3,171,4,4,-11.710977455391024,38.698824474823
MX,2018-04-08,2018-05-06,arx,mosquito,raw,3,171,4,4,-10.652620531546283,36.8422568190435
MX,2018-04-08,2018-05-06,arx,sintomas_de_dengue,processed,3,171,4,4,-11.183280957758841,37.77264355385454
MX,2018-04-08,2018-05-06,arx,sintomas_de_dengue,raw,3,171,4,4,-11.329727936330995,38.04552410737164
MX,2018-04-15,2018-05-13,ar,NA,processed,3,172,4,4,-6.704491348009341,27.22610253339329
MX,2018-04-15,2018-05-13,ar,NA,raw,3,172,4,4,-6.704491348009341,27.22610253339329
MX,2018-04-15,2018-05-13,arx,dengue,processed,3,172,4,4,-2.679561795016561,17.498777777722342
MX,2018-04-15,2018-05-13,arx,dengue,raw,3,172,4,4,-4.673057153539125,24.100075801269956
MX,2018-04-15,2018-05-13,arx,mosquito,processed,3,172,4,4,-6.206825078617437,26.247791956639016
MX,2018-04-15,2018-05-13,arx,mosquito,raw,3,172,4,4,-4.949596097909525,23.544333719788714
MX,2018-04-15,2018-05-13,arx,sintomas_de_dengue,processed,3,172,4,4,-5.707217425004337,25.157252670457424
MX,2018-04-15,2018-05-13,arx,sintomas_de_dengue,raw,3,172,4,4,-5.958931422224972,25.69184504113195
MX,2018-04-22,2018-05-20,ar,NA,processed,3,173,4,4,-3.231657924776605,30.69816394119705
MX,2018-04-22,2018-05-20,ar,NA,raw,3,173,4,4,-3.231657924776605,30.69816394119705
MX,2018-04-22,2018-05-20,arx,dengue,processed,3,173,4,4,-1.199520594328059,22.28017449154148
MX,2018-04-22,2018-05-20,arx,dengue,raw,3,173,4,4,-1.851413979656464,26.572717964329357
MX,2018-04-22,2018-05-20,arx,mosquito,processed,3,173,4,4,-2.8918154939855305,29.811478779009203
MX,2018-04-22,2018-05-20,arx,mosquito,raw,3,173,4,4,-2.2160144245130615,26.668539397407585
MX,2018-04-22,2018-05-20,arx,sintomas_de_dengue,processed,3,173,4,4,-2.8649281969939127,29.099661165034778
MX,2018-04-22,2018-05-20,arx,sintomas_de_dengue,raw,3,173,4,4,-2.9347946206104902,29.512599820586356
MX,2018-04-29,2018-05-27,ar,NA,processed,3,174,4,4,-4.5806399830742475,37.51981293465453
MX,2018-04-29,2018-05-27,ar,NA,raw,3,174,4,4,-4.5806399830742475,37.51981293465453
MX,2018-04-29,2018-05-27,arx,dengue,processed,3,174,4,4,-1.6939534530925684,27.20711514314815
MX,2018-04-29,2018-05-27,arx,dengue,raw,3,174,4,4,-2.542758997474686,30.36663337753715
MX,2018-04-29,2018-05-27,arx,mosquito,processed,3,174,4,4,-3.918773805843845,35.44772731267274
MX,2018-04-29,2018-05-27,arx,mosquito,raw,3,174,4,4,-3.025372147548401,32.26496550086085
MX,2018-04-29,2018-05-27,arx,sintomas_de_dengue,processed,3,174,4,4,-4.2299392002774265,36.00800533187565
MX,2018-04-29,2018-05-27,arx,sintomas_de_dengue,raw,3,174,4,4,-4.2330854628225385,36.26258739677999
MX,2018-05-06,2018-06-03,ar,NA,processed,3,175,4,4,-3.161975993651364,35.272455161046096
MX,2018-05-06,2018-06-03,ar,NA,raw,3,175,4,4,-3.161975993651364,35.272455161046096
MX,2018-05-06,2018-06-03,arx,dengue,processed,3,175,4,4,-1.1643502163050163,25.929362262944768
MX,2018-05-06,2018-06-03,arx,dengue,raw,3,175,4,4,-1.9227145012257,29.750787928569643
MX,2018-05-06,2018-06-03,arx,mosquito,processed,3,175,4,4,-2.5999611004015475,32.90095006299361
MX,2018-05-06,2018-06-03,arx,mosquito,raw,3,175,4,4,-1.7065105581248607,28.713778597668572
MX,2018-05-06,2018-06-03,arx,sintomas_de_dengue,processed,3,175,4,4,-2.969729247550766,34.33618007111468
MX,2018-05-06,2018-06-03,arx,sintomas_de_dengue,raw,3,175,4,4,-2.895916653535493,34.150530065658415
MX,2018-05-13,2018-06-10,ar,NA,processed,3,176,4,4,-4.069784472172602,34.34950034772493
MX,2018-05-13,2018-06-10,ar,NA,raw,3,176,4,4,-4.069784472172602,34.34950034772493
MX,2018-05-13,2018-06-10,arx,dengue,processed,3,176,4,4,-2.057539815998594,26.624092965370146
MX,2018-05-13,2018-06-10,arx,dengue,raw,3,176,4,4,-3.0009138653022305,30.01234819807199
MX,2018-05-13,2018-06-10,arx,mosquito,processed,3,176,4,4,-3.465590719574073,31.719408813575807
MX,2018-05-13,2018-06-10,arx,mosquito,raw,3,176,4,4,-2.1346863134966214,26.63992497054289
MX,2018-05-13,2018-06-10,arx,sintomas_de_dengue,processed,3,176,4,4,-3.831822057318904,33.760378759641625
MX,2018-05-13,2018-06-10,arx,sintomas_de_dengue,raw,3,176,4,4,-3.729419287540243,33.37251312831236
MX,2018-05-20,2018-06-17,ar,NA,processed,3,177,4,4,-6.067120265540084,30.95200140632151
MX,2018-05-20,2018-06-17,ar,NA,raw,3,177,4,4,-6.067120265540084,30.95200140632151
MX,2018-05-20,2018-06-17,arx,dengue,processed,3,177,4,4,-4.459790134796597,27.04655689689336
MX,2018-05-20,2018-06-17,arx,dengue,raw,3,177,4,4,-6.324037639647609,30.99745094845906
MX,2018-05-20,2018-06-17,arx,mosquito,processed,3,177,4,4,-5.961585878878664,29.872532924657968
MX,2018-05-20,2018-06-17,arx,mosquito,raw,3,177,4,4,-3.544553179923657,23.97225954233404
MX,2018-05-20,2018-06-17,arx,sintomas_de_dengue,processed,3,177,4,4,-5.773555574883401,30.3906224292118
MX,2018-05-20,2018-06-17,arx,sintomas_de_dengue,raw,3,177,4,4,-5.681337384787973,30.172502913793114
MX,2018-05-27,2018-06-24,ar,NA,processed,3,178,4,4,-30.16827228087597,26.87702763040938
MX,2018-05-27,2018-06-24,ar,NA,raw,3,178,4,4,-30.16827228087597,26.87702763040938
MX,2018-05-27,2018-06-24,arx,dengue,processed,3,178,4,4,-31.085649737016368,27.263045663952195
MX,2018-05-27,2018-06-24,arx,dengue,raw,3,178,4,4,-41.46441200140851,31.253349186044606
MX,2018-05-27,2018-06-24,arx,mosquito,processed,3,178,4,4,-33.926909967038696,28.1961732006968
MX,2018-05-27,2018-06-24,arx,mosquito,raw,3,178,4,4,-20.28139116709826,21.85360104142189
MX,2018-05-27,2018-06-24,arx,sintomas_de_dengue,processed,3,178,4,4,-28.717566306463443,26.21448325835179
MX,2018-05-27,2018-06-24,arx,sintomas_de_dengue,raw,3,178,4,4,-28.813473040554744,26.24396468703492
MX,2018-06-03,2018-07-01,ar,NA,processed,3,179,4,4,-73.69588338722305,21.085580289059756
MX,2018-06-03,2018-07-01,ar,NA,raw,3,179,4,4,-73.69588338722305,21.085580289059756
MX,2018-06-03,2018-07-01,arx,dengue,processed,3,179,4,4,-120.26088131548902,26.839188999474196
MX,2018-06-03,2018-07-01,arx,dengue,raw,3,179,4,4,-152.23808993438954,30.06674733347847
MX,2018-06-03,2018-07-01,arx,mosquito,processed,3,179,4,4,-90.60138381763569,23.183577789409664
MX,2018-06-03,2018-07-01,arx,mosquito,raw,3,179,4,4,-46.463055544283854,16.35233511024682
MX,2018-06-03,2018-07-01,arx,sintomas_de_dengue,processed,3,179,4,4,-75.50598225893961,21.266292747563252
MX,2018-06-03,2018-07-01,arx,sintomas_de_dengue,raw,3,179,4,4,-78.67732229374275,21.72489445546072
MX,2018-06-10,2018-07-08,ar,NA,processed,3,180,4,4,-22.697614749376662,18.963234416489456
MX,2018-06-10,2018-07-08,ar,NA,raw,3,180,4,4,-22.697614749376662,18.963234416489456
MX,2018-06-10,2018-07-08,arx,dengue,processed,3,180,4,4,-50.97251285260308,29.28980800518014
MX,2018-06-10,2018-07-08,arx,dengue,raw,3,180,4,4,-56.685394380732646,31.197723024021762
MX,2018-06-10,2018-07-08,arx,mosquito,processed,3,180,4,4,-23.383117548123305,19.98994291890852
MX,2018-06-10,2018-07-08,arx,mosquito,raw,3,180,4,4,-9.887317640683687,13.044003394860502
MX,2018-06-10,2018-07-08,arx,sintomas_de_dengue,processed,3,180,4,4,-23.86326757718715,19.767765492446415
MX,2018-06-10,2018-07-08,arx,sintomas_de_dengue,raw,3,180,4,4,-25.884930931657415,20.541564490609844
MX,2018-06-17,2018-07-15,ar,NA,processed,3,181,4,4,-17.008357425879225,19.63190439767207
MX,2018-06-17,2018-07-15,ar,NA,raw,3,181,4,4,-17.008357425879225,19.63190439767207
MX,2018-06-17,2018-07-15,arx,dengue,processed,3,181,4,4,-38.363788399807724,31.774936252412772
MX,2018-06-17,2018-07-15,arx,dengue,raw,3,181,4,4,-35.20877284656801,30.643627968564214
MX,2018-06-17,2018-07-15,arx,mosquito,processed,3,181,4,4,-13.365319609319613,17.48554983309825
MX,2018-06-17,2018-07-15,arx,mosquito,raw,3,181,4,4,-4.577405382369236,9.838726254593185
MX,2018-06-17,2018-07-15,arx,sintomas_de_dengue,processed,3,181,4,4,-15.597213258890442,19.217824150690777
MX,2018-06-17,2018-07-15,arx,sintomas_de_dengue,raw,3,181,4,4,-17.666771344780493,20.543277440339107
MX,2018-06-24,2018-07-22,ar,NA,processed,3,182,4,4,-42.857119383555236,24.59369257799039
MX,2018-06-24,2018-07-22,ar,NA,raw,3,182,4,4,-42.857119383555236,24.59369257799039
MX,2018-06-24,2018-07-22,arx,dengue,processed,3,182,4,4,-82.97987281237417,35.29794536379879
MX,2018-06-24,2018-07-22,arx,dengue,raw,3,182,4,4,-71.28278345504546,32.81416929812727
MX,2018-06-24,2018-07-22,arx,mosquito,processed,3,182,4,4,-32.67176832987746,21.568842214891028
MX,2018-06-24,2018-07-22,arx,mosquito,raw,3,182,4,4,-12.119469985854373,13.147439558321325
MX,2018-06-24,2018-07-22,arx,sintomas_de_dengue,processed,3,182,4,4,-37.3181628026333,23.384079241919487
MX,2018-06-24,2018-07-22,arx,sintomas_de_dengue,raw,3,182,4,4,-41.59847203093412,24.700151739351966
MX,2018-07-01,2018-07-29,ar,NA,processed,3,183,4,4,-39.12262415590561,28.970805689293204
MX,2018-07-01,2018-07-29,ar,NA,raw,3,183,4,4,-39.12262415590561,28.970805689293204
MX,2018-07-01,2018-07-29,arx,dengue,processed,3,183,4,4,-64.8364418579495,37.93908800138811
MX,2018-07-01,2018-07-29,arx,dengue,raw,3,183,4,4,-52.029802699857704,34.03780942356388
MX,2018-07-01,2018-07-29,arx,mosquito,processed,3,183,4,4,-30.23232648366799,25.50309149989175
MX,2018-07-01,2018-07-29,arx,mosquito,raw,3,183,4,4,-12.577789469212926,16.764153473400935
MX,2018-07-01,2018-07-29,arx,sintomas_de_dengue,processed,3,183,4,4,-32.689793225789984,26.502100234602644
MX,2018-07-01,2018-07-29,arx,sintomas_de_dengue,raw,3,183,4,4,-35.53426368221086,27.698645237865982
MX,2018-07-08,2018-08-05,ar,NA,processed,3,184,4,4,-25.91673998925875,24.885080557650042
MX,2018-07-08,2018-08-05,ar,NA,raw,3,184,4,4,-25.91673998925875,24.885080557650042
MX,2018-07-08,2018-08-05,arx,dengue,processed,3,184,4,4,-46.42385355768825,33.911361699223114
MX,2018-07-08,2018-08-05,arx,dengue,raw,3,184,4,4,-34.87392694580458,29.31625198015757
MX,2018-07-08,2018-08-05,arx,mosquito,processed,3,184,4,4,-21.02484469121345,22.26909726519057
MX,2018-07-08,2018-08-05,arx,mosquito,raw,3,184,4,4,-7.347657603775636,13.316413804862718
MX,2018-07-08,2018-08-05,arx,sintomas_de_dengue,processed,3,184,4,4,-21.42401611971149,22.476623549993747
MX,2018-07-08,2018-08-05,arx,sintomas_de_dengue,raw,3,184,4,4,-23.388316347926278,23.56570131929156
MX,2018-07-15,2018-08-12,ar,NA,processed,3,185,4,4,-5.734379841289529,23.499343273516597
MX,2018-07-15,2018-08-12,ar,NA,raw,3,185,4,4,-5.734379841289529,23.499343273516597
MX,2018-07-15,2018-08-12,arx,dengue,processed,3,185,4,4,-10.653961086947708,31.859824149411676
MX,2018-07-15,2018-08-12,arx,dengue,raw,3,185,4,4,-8.288051166390751,28.046112552557013
MX,2018-07-15,2018-08-12,arx,mosquito,processed,3,185,4,4,-5.865166414716912,22.608245393677137
MX,2018-07-15,2018-08-12,arx,mosquito,raw,3,185,4,4,-2.123065559927262,14.260229514976864
MX,2018-07-15,2018-08-12,arx,sintomas_de_dengue,processed,3,185,4,4,-5.030515806413202,22.015612493506328
MX,2018-07-15,2018-08-12,arx,sintomas_de_dengue,raw,3,185,4,4,-5.32368043460681,22.71492119519053
MX,2018-07-22,2018-08-19,ar,NA,processed,3,186,4,4,-1.8567430586509857,23.630963013003502
MX,2018-07-22,2018-08-19,ar,NA,raw,3,186,4,4,-1.8567430586509857,23.630963013003502
MX,2018-07-22,2018-08-19,arx,dengue,processed,3,186,4,4,-3.4404571144621867,30.457911180613866
MX,2018-07-22,2018-08-19,arx,dengue,raw,3,186,4,4,-2.38889647864021,26.470356601336313
MX,2018-07-22,2018-08-19,arx,mosquito,processed,3,186,4,4,-2.486492744476788,25.484560683567736
MX,2018-07-22,2018-08-19,arx,mosquito,raw,3,186,4,4,-0.8819285300163857,18.391772421781983
MX,2018-07-22,2018-08-19,arx,sintomas_de_dengue,processed,3,186,4,4,-1.8422727154644285,23.290180313055835
MX,2018-07-22,2018-08-19,arx,sintomas_de_dengue,raw,3,186,4,4,-1.7982321630305602,23.36718211085989
MX,2018-07-29,2018-08-26,ar,NA,processed,3,187,4,4,-0.6448779238242894,12.259928903878611
MX,2018-07-29,2018-08-26,ar,NA,raw,3,187,4,4,-0.6448779238242894,12.259928903878611
MX,2018-07-29,2018-08-26,arx,dengue,processed,3,187,4,4,-2.2573528702005685,19.38402836514001
MX,2018-07-29,2018-08-26,arx,dengue,raw,3,187,4,4,-1.3309088061477743,16.275482788098202
MX,2018-07-29,2018-08-26,arx,mosquito,processed,3,187,4,4,-1.5378355006849342,16.794846255222737
MX,2018-07-29,2018-08-26,arx,mosquito,raw,3,187,4,4,-0.45531657045100893,12.761550665138166
MX,2018-07-29,2018-08-26,arx,sintomas_de_dengue,processed,3,187,4,4,-0.7607736997158179,12.763734147906746
MX,2018-07-29,2018-08-26,arx,sintomas_de_dengue,raw,3,187,4,4,-0.6996049278366447,12.513185075142651
MX,2018-08-05,2018-09-02,ar,NA,processed,3,188,4,4,0.4469114446543988,12.276208026207616
MX,2018-08-05,2018-09-02,ar,NA,raw,3,188,4,4,0.4469114446543988,12.276208026207616
MX,2018-08-05,2018-09-02,arx,dengue,processed,3,188,4,4,0.08100582811655177,16.75660343498886
MX,2018-08-05,2018-09-02,arx,dengue,raw,3,188,4,4,0.2601664547822251,14.420058306805405
MX,2018-08-05,2018-09-02,arx,mosquito,processed,3,188,4,4,0.11688973447302409,15.429202449728072
MX,2018-08-05,2018-09-02,arx,mosquito,raw,3,188,4,4,0.42798872183258607,13.685707837676036
MX,2018-08-05,2018-09-02,arx,sintomas_de_dengue,processed,3,188,4,4,0.39841254785918545,12.616062434620678
MX,2018-08-05,2018-09-02,arx,sintomas_de_dengue,raw,3,188,4,4,0.4505665707654817,12.324390948265682
MX,2018-08-12,2018-09-09,ar,NA,processed,3,189,4,4,0.5869655953382995,12.624392649668675
MX,2018-08-12,2018-09-09,ar,NA,raw,3,189,4,4,0.5869655953382995,12.624392649668675
MX,2018-08-12,2018-09-09,arx,dengue,processed,3,189,4,4,0.34486097394703963,14.529199051330469
MX,2018-08-12,2018-09-09,arx,dengue,raw,3,189,4,4,0.4109189333078749,14.396995832839234
MX,2018-08-12,2018-09-09,arx,mosquito,processed,3,189,4,4,0.384931405206018,14.583459790913885
MX,2018-08-12,2018-09-09,arx,mosquito,raw,3,189,4,4,0.4644954851215686,14.302974244670233
MX,2018-08-12,2018-09-09,arx,sintomas_de_dengue,processed,3,189,4,4,0.5952552580840104,12.583319662788728
MX,2018-08-12,2018-09-09,arx,sintomas_de_dengue,raw,3,189,4,4,0.623320303048108,12.32433725168983
MX,2018-08-19,2018-09-16,ar,NA,processed,3,190,4,4,0.42630348129903095,14.08097673373577
MX,2018-08-19,2018-09-16,ar,NA,raw,3,190,4,4,0.42630348129903095,14.08097673373577
MX,2018-08-19,2018-09-16,arx,dengue,processed,3,190,4,4,0.08645776413650541,17.08119719835183
MX,2018-08-19,2018-09-16,arx,dengue,raw,3,190,4,4,0.23847935757705196,16.86963087852249
MX,2018-08-19,2018-09-16,arx,mosquito,processed,3,190,4,4,0.23238771245040257,16.476389755847155
MX,2018-08-19,2018-09-16,arx,mosquito,raw,3,190,4,4,0.1746870570944712,17.31066723689799
MX,2018-08-19,2018-09-16,arx,sintomas_de_dengue,processed,3,190,4,4,0.49247792692538817,13.461386195685071
MX,2018-08-19,2018-09-16,arx,sintomas_de_dengue,raw,3,190,4,4,0.48983233127360104,13.473493697576036
MX,2018-08-26,2018-09-23,ar,NA,processed,3,191,4,4,-1.9555707184959052,20.32307427959079
MX,2018-08-26,2018-09-23,ar,NA,raw,3,191,4,4,-1.9555707184959052,20.32307427959079
MX,2018-08-26,2018-09-23,arx,dengue,processed,3,191,4,4,-2.125869614582161,21.66964290476221
MX,2018-08-26,2018-09-23,arx,dengue,raw,3,191,4,4,-1.1682993113316034,18.831081861983247
MX,2018-08-26,2018-09-23,arx,mosquito,processed,3,191,4,4,-1.9357338808822209,21.26407978429741
MX,2018-08-26,2018-09-23,arx,mosquito,raw,3,191,4,4,-1.8464186625261694,20.969482872322626
MX,2018-08-26,2018-09-23,arx,sintomas_de_dengue,processed,3,191,4,4,-1.5752072770787313,19.123000312263468
MX,2018-08-26,2018-09-23,arx,sintomas_de_dengue,raw,3,191,4,4,-1.5429039302637784,19.015108794250974
MX,2018-09-02,2018-09-30,ar,NA,processed,3,192,4,4,-2.5345054798238453,19.51131891928387
MX,2018-09-02,2018-09-30,ar,NA,raw,3,192,4,4,-2.5345054798238453,19.51131891928387
MX,2018-09-02,2018-09-30,arx,dengue,processed,3,192,4,4,-2.267959397171994,19.735971046859124
MX,2018-09-02,2018-09-30,arx,dengue,raw,3,192,4,4,-0.4018440192690267,13.403390783525646
MX,2018-09-02,2018-09-30,arx,mosquito,processed,3,192,4,4,-1.6603084783392696,17.84114436880394
MX,2018-09-02,2018-09-30,arx,mosquito,raw,3,192,4,4,-1.661729477713561,18.064559040985863
MX,2018-09-02,2018-09-30,arx,sintomas_de_dengue,processed,3,192,4,4,-1.9507013724667188,17.78175740415293
MX,2018-09-02,2018-09-30,arx,sintomas_de_dengue,raw,3,192,4,4,-1.9450476446282452,17.80107313228008
MX,2018-09-09,2018-10-07,ar,NA,processed,3,193,4,4,-1.9580020079969214,20.78020660621183
MX,2018-09-09,2018-10-07,ar,NA,raw,3,193,4,4,-1.9580020079969214,20.78020660621183
MX,2018-09-09,2018-10-07,arx,dengue,processed,3,193,4,4,-1.0813820813643646,18.773148593168543
MX,2018-09-09,2018-10-07,arx,dengue,raw,3,193,4,4,0.1689016457138358,10.853416704012501
MX,2018-09-09,2018-10-07,arx,mosquito,processed,3,193,4,4,-1.0279536949962838,16.899917859855094
MX,2018-09-09,2018-10-07,arx,mosquito,raw,3,193,4,4,-1.0595846563176559,16.878595183675134
MX,2018-09-09,2018-10-07,arx,sintomas_de_dengue,processed,3,193,4,4,-1.4832016714414418,19.230951805246058
MX,2018-09-09,2018-10-07,arx,sintomas_de_dengue,raw,3,193,4,4,-1.440949565859107,19.04946082517571
MX,2018-09-16,2018-10-14,ar,NA,processed,3,194,4,4,-3.4088703263254683,20.84513285249778
MX,2018-09-16,2018-10-14,ar,NA,raw,3,194,4,4,-3.4088703263254683,20.84513285249778
MX,2018-09-16,2018-10-14,arx,dengue,processed,3,194,4,4,-1.516127708750111,16.36443675429067
MX,2018-09-16,2018-10-14,arx,dengue,raw,3,194,4,4,-0.32997722797914797,9.459438400420343
MX,2018-09-16,2018-10-14,arx,mosquito,processed,3,194,4,4,-1.9272797768398218,15.646848021049378
MX,2018-09-16,2018-10-14,arx,mosquito,raw,3,194,4,4,-2.1856586098840607,15.737372643637645
MX,2018-09-16,2018-10-14,arx,sintomas_de_dengue,processed,3,194,4,4,-2.6535845868763026,18.92828558363909
MX,2018-09-16,2018-10-14,arx,sintomas_de_dengue,raw,3,194,4,4,-2.566419991207855,18.83394815959189
MX,2018-09-23,2018-10-21,ar,NA,processed,3,195,4,4,-7.973652450026165,20.049394384004373
MX,2018-09-23,2018-10-21,ar,NA,raw,3,195,4,4,-7.973652450026165,20.049394384004373
MX,2018-09-23,2018-10-21,arx,dengue,processed,3,195,4,4,-3.445702348888762,14.195773635985537
MX,2018-09-23,2018-10-21,arx,dengue,raw,3,195,4,4,-3.1367798175225436,13.334195646440639
MX,2018-09-23,2018-10-21,arx,mosquito,processed,3,195,4,4,-6.528761973399378,18.2023263145425
MX,2018-09-23,2018-10-21,arx,mosquito,raw,3,195,4,4,-8.237451167590399,20.1187281873576
