geo,origin_week,model,predictor,processing,max_lag,train_n,n_leads,R2,MAPE
MX,2017-10-15,arx,sintomas_de_dengue,raw,2,146,8,-0.6562290287093142,93.87998264319187
MX,2017-10-15,arx,sintomas_de_dengue,raw,3,146,8,-0.7741567537972971,97.64080266379757
MX,2017-10-22,ar,NA,processed,1,147,8,-1.5486406580839822,239.17692931347315
MX,2017-10-22,ar,NA,processed,2,147,8,-1.7528668990439074,248.36546479561315
MX,2017-10-22,ar,NA,processed,3,147,8,-1.4363833942822124,233.89912077904475
MX,2017-10-22,ar,NA,raw,1,147,8,-1.5486406580839822,239.17692931347315
MX,2017-10-22,ar,NA,raw,2,147,8,-1.7528668990439074,248.36546479561315
MX,2017-10-22,ar,NA,raw,3,147,8,-1.4363833942822124,233.89912077904475
MX,2017-10-22,arx,dengue,processed,1,147,8,-1.432822546201637,233.59543720155887
MX,2017-10-22,arx,dengue,processed,2,147,8,-1.4553545323764108,234.37378849228122
MX,2017-10-22,arx,dengue,processed,3,147,8,-1.4957833069710462,236.89265630562684
MX,2017-10-22,arx,dengue,raw,1,147,8,-1.2485457510911422,223.86974489735425
MX,2017-10-22,arx,dengue,raw,2,147,8,-1.0944302396235455,214.26802566834655
MX,2017-10-22,arx,dengue,raw,3,147,8,-1.3235741756583392,227.31725849289967
MX,2017-10-22,arx,mosquito,processed,1,147,8,-1.5819931217843477,240.86062745406193
MX,2017-10-22,arx,mosquito,processed,2,147,8,-1.7079233683727817,246.08445961066116
MX,2017-10-22,arx,mosquito,processed,3,147,8,-1.387261092446881,231.52752729669385
MX,2017-10-22,arx,mosquito,raw,1,147,8,-1.4764280988593876,235.63908413673266
MX,2017-10-22,arx,mosquito,raw,2,147,8,-1.4457089118270763,233.3644212950155
MX,2017-10-22,arx,mosquito,raw,3,147,8,-1.2088244072893497,222.31844098366352
MX,2017-10-22,arx,sintomas_de_dengue,processed,1,147,8,-1.7793715334746216,250.84148138035988
MX,2017-10-22,arx,sintomas_de_dengue,processed,2,147,8,-0.903510561523349,205.64492462842477
MX,2017-10-22,arx,sintomas_de_dengue,processed,3,147,8,-0.7034856968096825,194.76750341973184
MX,2017-10-22,arx,sintomas_de_dengue,raw,1,147,8,-1.3326835306735805,227.11479553194613
MX,2017-10-22,arx,sintomas_de_dengue,raw,2,147,8,-0.7670991818362862,191.85124737637642
MX,2017-10-22,arx,sintomas_de_dengue,raw,3,147,8,-0.6688368640254403,187.32709097752803
MX,2017-10-29,ar,NA,processed,1,148,8,-1.4826619701338872,389.71024974218705
MX,2017-10-29,ar,NA,processed,2,148,8,-1.6813957806005138,403.848549883886
MX,2017-10-29,ar,NA,processed,3,148,8,-1.205355590992701,369.0117997615975
MX,2017-10-29,ar,NA,raw,1,148,8,-1.4826619701338872,389.71024974218705
MX,2017-10-29,ar,NA,raw,2,148,8,-1.6813957806005138,403.848549883886
MX,2017-10-29,ar,NA,raw,3,148,8,-1.205355590992701,369.0117997615975
MX,2017-10-29,arx,dengue,processed,1,148,8,-1.3563868519152593,379.59314732193553
MX,2017-10-29,arx,dengue,processed,2,148,8,-1.3922614892962328,381.1877313509321
MX,2017-10-29,arx,dengue,processed,3,148,8,-1.1227360589847764,362.8355250989359
MX,2017-10-29,arx,dengue,raw,1,148,8,-1.193323761742887,364.5689855678813
MX,2017-10-29,arx,dengue,raw,2,148,8,-0.9853515265241186,342.4107090109163
MX,2017-10-29,arx,dengue,raw,3,148,8,-0.9823981596134221,347.7377251287141
MX,2017-10-29,arx,mosquito,processed,1,148,8,-1.497858251051019,390.8355087603101
MX,2017-10-29,arx,mosquito,processed,2,148,8,-1.5853574127326748,395.97980666805165
MX,2017-10-29,arx,mosquito,processed,3,148,8,-1.1211284331979763,361.86385503976857
MX,2017-10-29,arx,mosquito,raw,1,148,8,-1.3965212401416394,382.8522430690057
MX,2017-10-29,arx,mosquito,raw,2,148,8,-1.326883977465045,374.98176039448276
MX,2017-10-29,arx,mosquito,raw,3,148,8,-0.984425757257376,348.6966334488509
MX,2017-10-29,arx,sintomas_de_dengue,processed,1,148,8,-1.744739047195028,409.2823984180197
MX,2017-10-29,arx,sintomas_de_dengue,processed,2,148,8,-0.8341390021079194,326.01138665407365
MX,2017-10-29,arx,sintomas_de_dengue,processed,3,148,8,-0.5259934186499853,301.7783380644462
MX,2017-10-29,arx,sintomas_de_dengue,raw,1,148,8,-1.2117891566882033,366.82716962790937
MX,2017-10-29,arx,sintomas_de_dengue,raw,2,148,8,-0.5357377443697371,289.057973673598
MX,2017-10-29,arx,sintomas_de_dengue,raw,3,148,8,-0.38906612727762413,278.2102801035186
MX,2017-11-05,ar,NA,processed,1,149,8,-3.375235470482602,1167.7748285151697
MX,2017-11-05,ar,NA,processed,2,149,8,-3.4965126285498354,1186.9713804567546
MX,2017-11-05,ar,NA,processed,3,149,8,-3.0195613048489447,1122.6855465652059
MX,2017-11-05,ar,NA,raw,1,149,8,-3.375235470482602,1167.7748285151697
MX,2017-11-05,ar,NA,raw,2,149,8,-3.4965126285498354,1186.9713804567546
MX,2017-11-05,ar,NA,raw,3,149,8,-3.0195613048489447,1122.6855465652059
MX,2017-11-05,arx,dengue,processed,1,149,8,-3.2203988343093286,1147.4039390301166
MX,2017-11-05,arx,dengue,processed,2,149,8,-3.137495030640599,1141.307156378252
MX,2017-11-05,arx,dengue,processed,3,149,8,-2.9243050817640466,1110.64766430816
MX,2017-11-05,arx,dengue,raw,1,149,8,-2.9442126119268477,1100.731996486868
MX,2017-11-05,arx,dengue,raw,2,149,8,-2.4233816946607067,1014.2464759430816
MX,2017-11-05,arx,dengue,raw,3,149,8,-2.570255435065042,1046.8246869877048
MX,2017-11-05,arx,mosquito,processed,1,149,8,-3.3759252960405455,1166.701644201532
MX,2017-11-05,arx,mosquito,processed,2,149,8,-3.3568536878561517,1167.8204873617326
MX,2017-11-05,arx,mosquito,processed,3,149,8,-2.960823854856124,1113.4442313540176
MX,2017-11-05,arx,mosquito,raw,1,149,8,-3.3205247082632736,1160.181920985669
MX,2017-11-05,arx,mosquito,raw,2,149,8,-2.962868455746044,1109.5880582429188
MX,2017-11-05,arx,mosquito,raw,3,149,8,-2.6469539252431944,1062.2468370309387
MX,2017-11-05,arx,sintomas_de_dengue,processed,1,149,8,-3.5788335936244673,1195.7123661854614
MX,2017-11-05,arx,sintomas_de_dengue,processed,2,149,8,-2.1374897956036474,989.0295789647344
MX,2017-11-05,arx,sintomas_de_dengue,processed,3,149,8,-2.0397573868094527,959.9994476898146
MX,2017-11-05,arx,sintomas_de_dengue,raw,1,149,8,-3.1513290844536543,1130.1560113243434
MX,2017-11-05,arx,sintomas_de_dengue,raw,2,149,8,-1.6271620930120143,857.9666237704963
MX,2017-11-05,arx,sintomas_de_dengue,raw,3,149,8,-1.5924033722704083,834.1625755394475
MX,2017-11-12,ar,NA,processed,1,150,8,-10.830948803178533,1370.1029608958684
MX,2017-11-12,ar,NA,processed,2,150,8,-11.211621889004599,1394.894918421582
MX,2017-11-12,ar,NA,processed,3,150,8,-10.91332112278485,1370.1514837749467
MX,2017-11-12,ar,NA,raw,1,150,8,-10.830948803178533,1370.1029608958684
MX,2017-11-12,ar,NA,raw,2,150,8,-11.211621889004599,1394.894918421582
MX,2017-11-12,ar,NA,raw,3,150,8,-10.91332112278485,1370.1514837749467
MX,2017-11-12,arx,dengue,processed,1,150,8,-10.404382462712888,1346.2009573783998
MX,2017-11-12,arx,dengue,processed,2,150,8,-10.190724000227224,1338.390631554003
MX,2017-11-12,arx,dengue,processed,3,150,8,-10.700515635968282,1359.739651253934
MX,2017-11-12,arx,dengue,raw,1,150,8,-9.398913137148787,1278.0263724420568
MX,2017-11-12,arx,dengue,raw,2,150,8,-8.095588878989636,1184.891992179084
MX,2017-11-12,arx,dengue,raw,3,150,8,-9.461039136180412,1273.8612256788922
MX,2017-11-12,arx,mosquito,processed,1,150,8,-10.871243838067972,1371.8375906281494
MX,2017-11-12,arx,mosquito,processed,2,150,8,-11.007967433549462,1381.272472662696
MX,2017-11-12,arx,mosquito,processed,3,150,8,-10.902374822536062,1367.2325733589978
MX,2017-11-12,arx,mosquito,raw,1,150,8,-10.572493746720971,1353.7835649346898
MX,2017-11-12,arx,mosquito,raw,2,150,8,-10.10456894648151,1322.941844604636
MX,2017-11-12,arx,mosquito,raw,3,150,8,-9.991300347855907,1307.257604682889
MX,2017-11-12,arx,sintomas_de_dengue,processed,1,150,8,-11.833272732565089,1424.6888093996404
MX,2017-11-12,arx,sintomas_de_dengue,processed,2,150,8,-9.075436256729885,1251.3251827136664
MX,2017-11-12,arx,sintomas_de_dengue,processed,3,150,8,-8.767890873272586,1216.5715605335402
MX,2017-11-12,arx,sintomas_de_dengue,raw,1,150,8,-9.761527408263005,1302.9601662644222
MX,2017-11-12,arx,sintomas_de_dengue,raw,2,150,8,-6.5828301450036495,1045.3607485336977
MX,2017-11-12,arx,sintomas_de_dengue,raw,3,150,8,-6.510115283787114,1018.983185382776
MX,2017-11-19,ar,NA,processed,1,151,8,-6.885038515293889,976.0473217182268
MX,2017-11-19,ar,NA,processed,2,151,8,-8.154522028065223,1044.2163454023569
MX,2017-11-19,ar,NA,processed,3,151,8,-5.666120551434025,899.9486486727648
MX,2017-11-19,ar,NA,raw,1,151,8,-6.885038515293889,976.0473217182268
MX,2017-11-19,ar,NA,raw,2,151,8,-8.154522028065223,1044.2163454023569
MX,2017-11-19,ar,NA,raw,3,151,8,-5.666120551434025,899.9486486727648
MX,2017-11-19,arx,dengue,processed,1,151,8,-6.384003188354732,945.3478022432317
MX,2017-11-19,arx,dengue,processed,2,151,8,-7.417433844037502,1002.2056929771328
MX,2017-11-19,arx,dengue,processed,3,151,8,-5.196218889717527,868.907621613654
MX,2017-11-19,arx,dengue,raw,1,151,8,-5.414028773165964,879.7296397775976
MX,2017-11-19,arx,dengue,raw,2,151,8,-5.227003740688584,854.9701547394357
MX,2017-11-19,arx,dengue,raw,3,151,8,-4.651588262912534,822.9363362931416
MX,2017-11-19,arx,mosquito,processed,1,151,8,-6.801930385151234,970.5823967639905
MX,2017-11-19,arx,mosquito,processed,2,151,8,-7.889824673008144,1026.868789993936
MX,2017-11-19,arx,mosquito,processed,3,151,8,-5.17783536652963,866.8167558141
MX,2017-11-19,arx,mosquito,raw,1,151,8,-6.631687928610718,960.2124140838228
MX,2017-11-19,arx,mosquito,raw,2,151,8,-7.149433915009155,980.6095164615364
MX,2017-11-19,arx,mosquito,raw,3,151,8,-5.105256099990455,855.300917931239
MX,2017-11-19,arx,sintomas_de_dengue,processed,1,151,8,-7.291626202015188,1000.2545707524253
MX,2017-11-19,arx,sintomas_de_dengue,processed,2,151,8,-5.0580562482630915,851.5541308879082
MX,2017-11-19,arx,sintomas_de_dengue,processed,3,151,8,-3.2540901855222764,703.8989308876994
MX,2017-11-19,arx,sintomas_de_dengue,raw,1,151,8,-5.745086639973665,902.2047009793745
MX,2017-11-19,arx,sintomas_de_dengue,raw,2,151,8,-2.8999731275601888,670.3985662555166
MX,2017-11-19,arx,sintomas_de_dengue,raw,3,151,8,-2.056266300364206,574.2027378945453
MX,2017-11-26,ar,NA,processed,1,152,8,-23.090992779286292,978.501005855785
MX,2017-11-26,ar,NA,processed,2,152,8,-23.329596265359235,982.5538313604849
MX,2017-11-26,ar,NA,processed,3,152,8,-15.094857715777128,807.5987225492446
MX,2017-11-26,ar,NA,raw,1,152,8,-23.090992779286292,978.501005855785
MX,2017-11-26,ar,NA,raw,2,152,8,-23.329596265359235,982.5538313604849
MX,2017-11-26,ar,NA,raw,3,152,8,-15.094857715777128,807.5987225492446
MX,2017-11-26,arx,dengue,processed,1,152,8,-22.251538715152467,959.6644971557301
MX,2017-11-26,arx,dengue,processed,2,152,8,-21.368970544615735,940.0507156718945
MX,2017-11-26,arx,dengue,processed,3,152,8,-13.785836936764232,775.9668809016808
MX,2017-11-26,arx,dengue,raw,1,152,8,-19.275933230646675,895.9869781691057
MX,2017-11-26,arx,dengue,raw,2,152,8,-15.249878211419794,798.5447475314112
MX,2017-11-26,arx,dengue,raw,3,152,8,-11.807522450755739,719.9078314238305
MX,2017-11-26,arx,mosquito,processed,1,152,8,-22.84227690425408,973.5841296931712
MX,2017-11-26,arx,mosquito,processed,2,152,8,-22.20629781925657,957.617324261472
MX,2017-11-26,arx,mosquito,processed,3,152,8,-15.030661978537204,802.4893784732001
MX,2017-11-26,arx,mosquito,raw,1,152,8,-22.317822067773047,962.7764017613364
MX,2017-11-26,arx,mosquito,raw,2,152,8,-20.11141275357889,912.9456872933298
MX,2017-11-26,arx,mosquito,raw,3,152,8,-14.079193751495387,776.0635935215495
MX,2017-11-26,arx,sintomas_de_dengue,processed,1,152,8,-23.413886119756327,986.2035924847899
MX,2017-11-26,arx,sintomas_de_dengue,processed,2,152,8,-15.79616188950035,811.9449477138088
MX,2017-11-26,arx,sintomas_de_dengue,processed,3,152,8,-9.88135918287242,643.8671668835651
MX,2017-11-26,arx,sintomas_de_dengue,raw,1,152,8,-20.112121008794396,915.4054529698643
MX,2017-11-26,arx,sintomas_de_dengue,raw,2,152,8,-8.813460603538418,619.3113727981429
MX,2017-11-26,arx,sintomas_de_dengue,raw,3,152,8,-5.1877761288748445,480.44304859032235
MX,2017-12-03,ar,NA,processed,1,153,8,-51.68354351402764,691.7043963308546
MX,2017-12-03,ar,NA,processed,2,153,8,-53.42369943797528,703.763130271842
MX,2017-12-03,ar,NA,processed,3,153,8,-40.14494000870764,607.1559012800566
MX,2017-12-03,ar,NA,raw,1,153,8,-51.68354351402764,691.7043963308546
MX,2017-12-03,ar,NA,raw,2,153,8,-53.42369943797528,703.763130271842
MX,2017-12-03,ar,NA,raw,3,153,8,-40.14494000870764,607.1559012800566
MX,2017-12-03,arx,dengue,processed,1,153,8,-48.94387599565029,670.5186247713716
MX,2017-12-03,arx,dengue,processed,2,153,8,-52.08022555512949,686.2955901362338
MX,2017-12-03,arx,dengue,processed,3,153,8,-31.237131577515434,537.7658274678018
MX,2017-12-03,arx,dengue,raw,1,153,8,-39.81833918380283,609.8400430599986
MX,2017-12-03,arx,dengue,raw,2,153,8,-29.938700413642465,529.9871357888319
MX,2017-12-03,arx,dengue,raw,3,153,8,-25.342439702716803,487.15335502657206
MX,2017-12-03,arx,mosquito,processed,1,153,8,-50.458313288324305,684.9267618736494
MX,2017-12-03,arx,mosquito,processed,2,153,8,-52.5974959636985,695.8020313927655
MX,2017-12-03,arx,mosquito,processed,3,153,8,-38.02439533096486,587.2190346571401
MX,2017-12-03,arx,mosquito,raw,1,153,8,-49.187025031747815,675.7816089581515
MX,2017-12-03,arx,mosquito,raw,2,153,8,-44.76356066062303,645.1181112156315
MX,2017-12-03,arx,mosquito,raw,3,153,8,-35.66587249936942,569.7220497895171
MX,2017-12-03,arx,sintomas_de_dengue,processed,1,153,8,-52.19829467466309,698.2059726198595
MX,2017-12-03,arx,sintomas_de_dengue,processed,2,153,8,-42.85871697877022,617.9915000950167
MX,2017-12-03,arx,sintomas_de_dengue,processed,3,153,8,-28.951963524301746,488.875813396773
MX,2017-12-03,arx,sintomas_de_dengue,raw,1,153,8,-41.698949402570975,624.6156180991978
MX,2017-12-03,arx,sintomas_de_dengue,raw,2,153,8,-16.78285706707368,405.88206730464833
MX,2017-12-03,arx,sintomas_de_dengue,raw,3,153,8,-10.701598558288413,313.45613514234435
MX,2017-12-10,ar,NA,processed,1,154,8,-107.4522247108813,432.3947276680245
MX,2017-12-10,ar,NA,processed,2,154,8,-106.61242211984917,435.7561462899821
MX,2017-12-10,ar,NA,processed,3,154,8,-48.56367040477674,285.68558431508137
MX,2017-12-10,ar,NA,raw,1,154,8,-107.4522247108813,432.3947276680245
MX,2017-12-10,ar,NA,raw,2,154,8,-106.61242211984917,435.7561462899821
MX,2017-12-10,ar,NA,raw,3,154,8,-48.56367040477674,285.68558431508137
MX,2017-12-10,arx,dengue,processed,1,154,8,-114.68194366573634,438.3081950102027
MX,2017-12-10,arx,dengue,processed,2,154,8,-121.69401786934793,448.90793355332164
MX,2017-12-10,arx,dengue,processed,3,154,8,-46.32988181797453,270.7251086729513
MX,2017-12-10,arx,dengue,raw,1,154,8,-83.0251084059915,379.9916178058979
MX,2017-12-10,arx,dengue,raw,2,154,8,-49.640626747374014,300.35790739408424
MX,2017-12-10,arx,dengue,raw,3,154,8,-32.58178326379532,232.36241979481665
MX,2017-12-10,arx,mosquito,processed,1,154,8,-100.4238487180464,420.34977240039666
MX,2017-12-10,arx,mosquito,processed,2,154,8,-94.94051309122776,410.53060785379694
MX,2017-12-10,arx,mosquito,processed,3,154,8,-44.25850480176083,262.7310889229519
MX,2017-12-10,arx,mosquito,raw,1,154,8,-102.83172559583454,424.01563091258276
MX,2017-12-10,arx,mosquito,raw,2,154,8,-83.28569823798074,387.02857914302933
MX,2017-12-10,arx,mosquito,raw,3,154,8,-43.24360670977921,264.82945018542046
MX,2017-12-10,arx,sintomas_de_dengue,processed,1,154,8,-102.09783348619634,427.5011341729993
MX,2017-12-10,arx,sintomas_de_dengue,processed,2,154,8,-83.55243429130417,356.0650065572841
MX,2017-12-10,arx,sintomas_de_dengue,processed,3,154,8,-50.55653983743641,235.01483770151808
MX,2017-12-10,arx,sintomas_de_dengue,raw,1,154,8,-80.7917081281225,376.6240403724502
MX,2017-12-10,arx,sintomas_de_dengue,raw,2,154,8,-9.069889208537363,144.0285022440159
MX,2017-12-10,arx,sintomas_de_dengue,raw,3,154,8,-1.6624779139914914,55.509286718901606
MX,2017-12-17,ar,NA,processed,1,155,8,-35.014287444289195,226.1392868855059
MX,2017-12-17,ar,NA,processed,2,155,8,-28.877058161906454,215.4466461161653
MX,2017-12-17,ar,NA,processed,3,155,8,-14.341620801435655,127.32750455021882
MX,2017-12-17,ar,NA,raw,1,155,8,-35.014287444289195,226.1392868855059
MX,2017-12-17,ar,NA,raw,2,155,8,-28.877058161906454,215.4466461161653
MX,2017-12-17,ar,NA,raw,3,155,8,-14.341620801435655,127.32750455021882
MX,2017-12-17,arx,dengue,processed,1,155,8,-46.619971558577596,249.959149384016
MX,2017-12-17,arx,dengue,processed,2,155,8,-46.83182495215661,252.52096388763286
MX,2017-12-17,arx,dengue,processed,3,155,8,-16.13278637780502,116.09634606065566
MX,2017-12-17,arx,dengue,raw,1,155,8,-28.60550696018071,202.90260156229368
MX,2017-12-17,arx,dengue,raw,2,155,8,-12.50539585919367,143.4628007051915
MX,2017-12-17,arx,dengue,raw,3,155,8,-8.934939845464646,86.72079710396325
MX,2017-12-17,arx,mosquito,processed,1,155,8,-29.208709492935967,209.80110065099015
MX,2017-12-17,arx,mosquito,processed,2,155,8,-26.49612899892614,206.61139938476708
MX,2017-12-17,arx,mosquito,processed,3,155,8,-17.082641225245865,128.55730527393197
MX,2017-12-17,arx,mosquito,raw,1,155,8,-33.100690165006895,222.00264646926504
MX,2017-12-17,arx,mosquito,raw,2,155,8,-25.079882976469662,203.00386068736458
MX,2017-12-17,arx,mosquito,raw,3,155,8,-15.208947523898043,127.8096301804126
MX,2017-12-17,arx,sintomas_de_dengue,processed,1,155,8,-23.582063169755507,192.12037322714446
MX,2017-12-17,arx,sintomas_de_dengue,processed,2,155,8,-49.521470500590745,237.74510515692273
MX,2017-12-17,arx,sintomas_de_dengue,processed,3,155,8,-42.26997615548771,164.04285549670496
MX,2017-12-17,arx,sintomas_de_dengue,raw,1,155,8,-37.51363121949754,238.78772987279743
MX,2017-12-17,arx,sintomas_de_dengue,raw,2,155,8,-3.169690181374505,90.9263109130347
MX,2017-12-17,arx,sintomas_de_dengue,raw,3,155,8,-0.5696821022531111,30.363700034707676
MX,2017-12-24,ar,NA,processed,1,156,8,-14.873393538608271,150.05551088848685
MX,2017-12-24,ar,NA,processed,2,156,8,-9.057397304588987,128.5304651766816
MX,2017-12-24,ar,NA,processed,3,156,8,-10.695274937714958,111.19640945993625
MX,2017-12-24,ar,NA,raw,1,156,8,-14.873393538608271,150.05551088848685
MX,2017-12-24,ar,NA,raw,2,156,8,-9.057397304588987,128.5304651766816
MX,2017-12-24,ar,NA,raw,3,156,8,-10.695274937714958,111.19640945993625
MX,2017-12-24,arx,dengue,processed,1,156,8,-23.944994811340653,181.4362620639357
MX,2017-12-24,arx,dengue,processed,2,156,8,-23.059290398206606,182.38221300566198
MX,2017-12-24,arx,dengue,processed,3,156,8,-15.652326942063404,117.06508811552187
MX,2017-12-24,arx,dengue,raw,1,156,8,-14.771104549872742,149.74755475629576
MX,2017-12-24,arx,dengue,raw,2,156,8,-6.369123510080746,109.60784317138095
MX,2017-12-24,arx,dengue,raw,3,156,8,-9.451074480975569,95.1404967368059
MX,2017-12-24,arx,mosquito,processed,1,156,8,-11.620492899814833,136.30980053285896
MX,2017-12-24,arx,mosquito,processed,2,156,8,-9.227033676162058,131.51117311561157
MX,2017-12-24,arx,mosquito,processed,3,156,8,-16.96099026379945,136.54504720881445
MX,2017-12-24,arx,mosquito,raw,1,156,8,-12.902167658178419,143.16690814106718
MX,2017-12-24,arx,mosquito,raw,2,156,8,-8.874585184304475,131.22253815400308
MX,2017-12-24,arx,mosquito,raw,3,156,8,-13.566086646329309,128.4704582512282
MX,2017-12-24,arx,sintomas_de_dengue,processed,1,156,8,-9.952488875223208,131.96232237540812
MX,2017-12-24,arx,sintomas_de_dengue,processed,2,156,8,-60.016147784824696,286.2548363920832
MX,2017-12-24,arx,sintomas_de_dengue,processed,3,156,8,-54.59974910984542,218.11041559554369
MX,2017-12-24,arx,sintomas_de_dengue,raw,1,156,8,-11.477645831497991,131.06224996228036
MX,2017-12-24,arx,sintomas_de_dengue,raw,2,156,8,-4.840386280417682,112.09632977410297
MX,2017-12-24,arx,sintomas_de_dengue,raw,3,156,8,-3.4307506741790093,62.86071563805912
MX,2017-12-31,ar,NA,processed,1,157,8,-13.107680252065439,48.193600682314155
MX,2017-12-31,ar,NA,processed,2,157,8,-4.850180162561451,33.77393397082662
MX,2017-12-31,ar,NA,processed,3,157,8,-18.089899983199583,55.808253523070164
MX,2017-12-31,ar,NA,raw,1,157,8,-13.107680252065439,48.193600682314155
MX,2017-12-31,ar,NA,raw,2,157,8,-4.850180162561451,33.77393397082662
MX,2017-12-31,ar,NA,raw,3,157,8,-18.089899983199583,55.808253523070164
MX,2017-12-31,arx,dengue,processed,1,157,8,-27.501211933870156,68.05364997965168
MX,2017-12-31,arx,dengue,processed,2,157,8,-24.14386068909927,66.22943147166622
MX,2017-12-31,arx,dengue,processed,3,157,8,-36.59285982081517,76.53028249650036
MX,2017-12-31,arx,dengue,raw,1,157,8,-14.49673255863768,48.77776047849733
MX,2017-12-31,arx,dengue,raw,2,157,8,-5.402086056654502,31.57452233389313
MX,2017-12-31,arx,dengue,raw,3,157,8,-23.521541109533967,63.53477096928303
